crime_head,cases_pending_prev,cases_reported,cases_reopened,total_for_inv,not_investigated,transferred,withdrawn,fr_non_cognizable,fr_false,fr_mistake,fr_insufficient,fr_abated,fr_total,cs_from_prev,cs_from_year,cs_total,total_disposed,quashed,stayed,cases_pending_end,chargesheeting_rate,pendency_pct,crime_head_norm,year,category,fr_rate,fr_false_rate,fr_insufficient_rate,pendency_load,reopened_rate,transferred_rate,cs_carryover_rate,cs_rate_yoy,log_cases_reported,log_total_for_inv,severity_ordinal,cat_Miscellaneous IPC Crimes,cat_Offences Affecting the Human Body,cat_Offences Relating to Documents & Property Marks,cat_Offences against Property,cat_Offences against Public Tranquillity,cat_Offences against the State,year_feature
Counterfeiting of Seal or Mark,15,22,0,37,0,0,0,0,0,0,0,0,0,0,21,21,21.0,0,0,16,100.0,43.2,counterfeiting of seal or mark,2020,Offences Relating to Documents & Property Marks,0.0,0.0,0.0,0.40540540540540543,0.0,0.0,0.0,0.0,3.1354942159291497,3.6375861597263857,1,False,False,True,False,False,False,2
Counterfeiting of Seal or Mark,16,4,0,20,0,0,0,0,0,0,1,0,1,0,3,3,4.0,0,0,16,75.0,80.0,counterfeiting of seal or mark,2021,Offences Relating to Documents & Property Marks,0.25,0.0,0.25,0.8,0.0,0.0,0.0,-25.0,1.6094379124341003,3.044522437723423,1,False,False,True,False,False,False,3
Credit Card/Debit Card,1292,1674,0,2966,0,2,1,6,10,65,873,0,954,133,259,392,1348.0,1,0,1616,29.1,54.5,credit card/debit card,2018,Offences Relating to Documents & Property Marks,0.7077151335311572,0.00741839762611276,0.6476261127596439,0.4356035064059339,0.0,0.0006743088334457181,0.3392857142857143,,7.423568444259167,7.995306620290822,1,False,False,True,False,False,False,0
Credit Card/Debit Card,1608,1822,0,3430,1,1,0,0,34,62,903,2,1001,157,194,351,1354.0,7,0,2069,25.9,60.3,credit card/debit card,2019,Offences Relating to Documents & Property Marks,0.7392909896602659,0.025110782865583457,0.6669128508124077,0.46880466472303206,0.0,0.0002915451895043732,0.4472934472934473,-3.200000000000003,7.508238774678663,8.14060704285845,1,False,False,True,False,False,False,1
Credit Card/Debit Card,2069,2870,0,4939,0,2,0,0,84,111,1115,1,1311,153,350,503,1816.0,0,0,3123,27.7,63.2,credit card/debit card,2020,Offences Relating to Documents & Property Marks,0.7219162995594713,0.046255506607929514,0.6139867841409692,0.41891071067017616,0.0,0.00040494027130998176,0.30417495029821073,1.8000000000000007,7.962415680121064,8.505120610181969,1,False,False,True,False,False,False,2
Credit Card/Debit Card,3168,3432,3,6603,0,0,0,2,117,187,1892,6,2204,358,430,788,2992.0,0,0,3611,26.3,54.7,credit card/debit card,2021,Offences Relating to Documents & Property Marks,0.7366310160427807,0.03910427807486631,0.6323529411764706,0.4797819173103135,0.0008741258741258741,0.0,0.4543147208121827,-1.3999999999999986,8.141189793457691,8.795430805040018,1,False,False,True,False,False,False,3
Criminal Breach of Trust,22898,20456,2,43356,0,74,1,56,1074,1265,4963,210,7568,6523,6591,13114,20756.0,32,48,22567,63.2,52.1,criminal breach of trust,2018,Offences against Property,0.3646174600115629,0.051744074002698016,0.2391115821931008,0.5281391272257588,9.777082518576456e-05,0.0017067995202509456,0.49740735092267807,,9.926080401188763,10.677223445528032,2,False,False,False,True,False,False,0
Criminal Breach of Trust,22773,20833,12,43618,3,36,1,24,1047,1365,4696,27,7159,6221,6930,13151,20349.0,15,47,23253,64.6,53.3,criminal breach of trust,2019,Offences against Property,0.3518108997985159,0.05145215981129294,0.23077301095876948,0.5221009674904856,0.0005760092161474584,0.0008253473336695859,0.473043874990495,1.3999999999999915,9.944341546544393,10.683248114229192,2,False,False,False,True,False,False,1
Criminal Breach of Trust,23513,17358,26,40897,0,30,2,54,861,1047,3504,47,5513,5529,5281,10810,16353.0,23,37,24519,66.1,60.0,criminal breach of trust,2020,Offences against Property,0.33712468660184675,0.052650889745000914,0.21427261053017796,0.5749321466122209,0.0014978684180205093,0.0007335501381519427,0.5114708603145236,1.5,9.761866382868549,10.61883644107976,2,False,False,False,True,False,False,2
Criminal Breach of Trust,24550,21241,73,45864,1,46,1,55,953,1582,4989,68,7647,6154,6931,13085,20779.0,18,83,25066,63.0,54.7,criminal breach of trust,2021,Offences against Property,0.3680157851677174,0.04586361230088069,0.24009817604312045,0.5352782138496425,0.0034367496822183515,0.0010029652886795744,0.47030951471150173,-3.0999999999999943,9.963735632881486,10.733457577943756,2,False,False,False,True,False,False,3
Criminal Intimidation,15540,94507,1,110048,2,30,6,96,2047,1691,6376,20,10230,9191,73807,82998,93260.0,64,85,16718,89.0,15.2,criminal intimidation,2018,Miscellaneous IPC Crimes,0.1096933304739438,0.02194938880549003,0.06836800343126742,0.14121110788019772,1.0581226787433735e-05,0.00027260831637103807,0.11073760813513579,,11.456439765983365,11.608681000134586,1,True,False,False,False,False,False,0
Criminal Intimidation,16621,101422,2,118045,0,19,0,39,1828,1882,5322,11,9082,9072,80446,89518,98619.0,76,90,19350,90.8,16.4,criminal intimidation,2019,Miscellaneous IPC Crimes,0.09209178758657054,0.01853598191017958,0.053965260243969214,0.14080223643525774,1.9719587466230205e-05,0.00016095556779194376,0.10134274671015885,1.7999999999999972,11.527055168876036,11.678829657992106,1,True,False,False,False,False,False,1
Criminal Intimidation,19329,115297,5,134631,0,13,1,30,2148,1905,7475,521,12079,12057,86886,98943,111035.0,54,83,23541,89.1,17.5,criminal intimidation,2020,Miscellaneous IPC Crimes,0.10878551807988472,0.019345251497275635,0.06732111496375016,0.14357020299930923,4.336626278220595e-05,9.656022758502871e-05,0.12185803947727479,-1.7000000000000028,11.655275360052933,11.810300409392909,1,True,False,False,False,False,False,2
Criminal Intimidation,23541,123442,4,146987,9,17,1,114,2100,2594,6508,41,11357,14014,98641,112655,124038.0,57,99,22891,90.8,15.6,criminal intimidation,2021,Miscellaneous IPC Crimes,0.09156065076831293,0.01693029555458811,0.052467792128218775,0.16015702068890447,3.240388198506181e-05,0.00011565648662806914,0.12439749678221118,1.7000000000000028,11.72353479004697,11.898106229775685,1,True,False,False,False,False,False,3
Criminal Misappropriation,98,244,0,342,0,1,0,0,17,43,17,0,77,54,92,146,224.0,1,0,117,65.2,34.2,criminal misappropriation,2018,Offences against Property,0.34375,0.07589285714285714,0.07589285714285714,0.28654970760233917,0.0,0.0029239766081871343,0.3698630136986301,,5.501258210544727,5.8377304471659395,2,False,False,False,True,False,False,0
Criminal Misappropriation,144,497,0,641,0,1,0,0,13,12,128,3,156,52,191,243,400.0,4,0,237,60.8,37.0,criminal misappropriation,2019,Offences against Property,0.39,0.0325,0.32,0.22464898595943839,0.0,0.0015600624024961,0.2139917695473251,-4.400000000000006,6.210600077024653,6.464588303689961,2,False,False,False,True,False,False,1
Criminal Misappropriation,237,339,0,576,0,0,0,0,22,47,103,6,178,130,137,267,445.0,0,0,131,60.0,22.7,criminal misappropriation,2020,Offences against Property,0.4,0.04943820224719101,0.23146067415730337,0.4114583333333333,0.0,0.0,0.4868913857677903,-0.7999999999999972,5.8289456176102075,6.3578422665081,2,False,False,False,True,False,False,2
Criminal Misappropriation,131,177,1,309,2,0,0,1,11,48,38,1,99,33,76,109,210.0,0,0,99,51.9,32.0,criminal misappropriation,2021,Offences against Property,0.4714285714285714,0.05238095238095238,0.18095238095238095,0.42394822006472493,0.005649717514124294,0.0,0.30275229357798167,-8.100000000000001,5.181783550292085,5.736572297479192,2,False,False,False,True,False,False,3
Criminal Trespass,11839,40101,14,51954,0,3,0,123,3183,1931,3122,25,8384,5411,23831,29242,37629.0,40,61,14285,77.7,27.5,criminal trespass,2018,Miscellaneous IPC Crimes,0.22280687767413432,0.08458901379255361,0.08296792367588827,0.22787465835161874,0.00034911847584848257,5.774338838203026e-05,0.18504206278640312,,10.59918148736265,10.858133238286747,1,True,False,False,False,False,False,0
Criminal Trespass,14246,39477,15,53738,1,4,1,127,3609,1929,2944,17,8626,7160,23534,30694,39325.0,24,36,14388,78.1,26.8,criminal trespass,2019,Miscellaneous IPC Crimes,0.2193515575333757,0.09177368086458995,0.07486331849968214,0.2651010458148796,0.00037996808268105477,7.443522274740407e-05,0.2332703459959601,0.3999999999999915,10.583498833702933,10.891894273883212,1,True,False,False,False,False,False,1
Criminal Trespass,14482,40818,14,55314,2,7,0,70,3190,1521,2392,41,7214,6608,24145,30753,37976.0,30,55,17308,81.0,31.3,criminal trespass,2020,Miscellaneous IPC Crimes,0.18996208131451442,0.08400042131872762,0.06298714977880766,0.2618143688758723,0.0003429859375765594,0.00012655024044545685,0.2148733456898514,2.9000000000000057,10.616902938268561,10.920799398469011,1,True,False,False,False,False,False,2
Criminal Trespass,17308,44004,13,61325,3,8,2,75,4302,1897,2578,29,8881,8986,27264,36250,45142.0,36,75,16145,80.3,26.3,criminal trespass,2021,Miscellaneous IPC Crimes,0.19673474812812902,0.09529927783438925,0.05710867927872048,0.28223399918467185,0.0002954276883919644,0.00013045250713412148,0.2478896551724138,-0.7000000000000028,10.692058542807912,11.023959175557131,1,True,False,False,False,False,False,3
Cruelty by Husband or his Relatives,47288,103272,11,150571,2,154,16,170,4950,5743,6476,509,17848,23883,58954,82837,100841.0,339,159,49375,82.1,32.8,cruelty by husband or his relatives,2018,Miscellaneous IPC Crimes,0.1769915014726153,0.049087176842752454,0.06421991055225552,0.3140578198989181,0.00010651483461151135,0.0010227733096014504,0.2883131933797699,,11.545131246306447,11.922196654087344,1,True,False,False,False,False,False,0
Cruelty by Husband or his Relatives,47789,125298,25,173112,2,185,5,63,7606,6939,6926,254,21788,23841,72671,96512,118487.0,178,112,54442,81.5,31.4,cruelty by husband or his relatives,2019,Miscellaneous IPC Crimes,0.18388515195759872,0.0641926962451577,0.05845367002287171,0.2760582744119414,0.00019952433398777314,0.0010686723046351495,0.24702627652519893,-0.5999999999999943,11.738458160006342,12.061699839441985,1,True,False,False,False,False,False,1
Cruelty by Husband or his Relatives,55499,111549,19,167067,1,143,3,122,5520,4832,5489,188,16151,29367,66786,96153,112448.0,174,99,54442,85.5,32.6,cruelty by husband or his relatives,2020,Miscellaneous IPC Crimes,0.14363083380762665,0.04908935685828116,0.04881367387592487,0.3321960650517457,0.00017032873445750298,0.0008559440224580558,0.3054194876914917,4.0,11.622228199860679,12.026156194150063,1,True,False,False,False,False,False,2
